CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
07-01-0011-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO CHUICACASTE, ALDEA PIXABAJ",51910575,CARLOS RIGOBERTO POS TUY,ALICIA NOHEMÍ SALOJ VÁSQUEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0012-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO MARIA TECUN, ALDEA PIXABAJ",40737207,CARLOS RIGOBERTO POS TUY,OLGA MERCEDES CUC MORALES,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0013-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO EL ROSARIO, ALDEA LOS ENCUENTROS",47089841,CARLOS RIGOBERTO POS TUY,VICTOR POZ AJQUICHÍ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0014-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO SAN FRANCISCO, ALDEA LOS ENCUENTROS",41863722,CARLOS RIGOBERTO POS TUY,PEDRO BENIGNO CHOLOTÍO PÉREZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0015-41,07-004,SOLOLA,SOLOLA,COPB ANEXO A EORM,CASERIO CHIRIJIXIM ALDEA SAN JUAN ARGUETA,,VÍCTOR MIGUEL MENCHÚ MENCHÚ,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0016-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,CASERIO EL ADELANTO ALDEA PUJUJIL II,58733793,CARLOS RIGOBERTO POS TUY,ROMEO ANTONIO LINARES URIZAR,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0017-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO EL MIRADOR, ALDEA PUJUJIL II",59497443,CARLOS RIGOBERTO POS TUY,JERÓNIMO SALOJ TUY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0018-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO CHUACORRAL, ALDEA PIXABAJ",37454273,CARLOS RIGOBERTO POS TUY,MARÍA TUY TÚN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0019-41,07-004,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO LOS YAXON, ALDEA CHAQUIJYA",31616187,VÍCTOR MIGUEL MENCHÚ MENCHÚ,JUAN FEDERICO SAJVÍN TOC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0021-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,CASERIO LOS CHURUNELES I ALDEA PUJUJIL II,,VÍCTOR CHUMIL CHIROY,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0022-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,CASERIO XIBALBAY CANTON CHAQUIJYA,55551963,VÍCTOR CHUMIL CHIROY,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0023-41,07-004,SOLOLA,SOLOLA,COPB ANEXO A EORM,ALDEA CHUIQUEL,50625727,VÍCTOR MIGUEL MENCHÚ MENCHÚ,MARIO COSIGUÁ CHUMIL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0024-41,07-004,SOLOLA,SOLOLA,COPB ANEXO A EORM,ALDEA ARGUETA,,VÍCTOR MIGUEL MENCHÚ MENCHÚ,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0025-41,07-004,SOLOLA,SOLOLA,COPB ANEXO A EORM,ALDEA MARÍA TECÚN ALAYO,40412011,VÍCTOR MIGUEL MENCHÚ MENCHÚ,JUANA FELIZA TUMAX CANIZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0026-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,ALDEA LOS ENCUENTROS,57119661,CARLOS RIGOBERTO POS TUY,ALEJANDRO IBATÉ CCUC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0027-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO PAQUISIS, ALDEA PIXABAJ",48795779,CARLOS RIGOBERTO POS TUY,MARÍA CARMEN CUMATZ CHUMIL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0028-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,CASERIO LOS CHURUNELES II ALDEA PUJUJIL II,,VÍCTOR CHUMIL CHIROY,,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0029-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO EL ROSARIO, ALDEA LOS ENCUENTROS",47089841,CARLOS RIGOBERTO POS TUY,VICTOR POZ AJQUICHÍ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0030-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO EL TRIUNFO, ALDEA PUJUJIL II",49506402,CARLOS RIGOBERTO POS TUY,JUAN LUÍSGARCÍA VELÁSQUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0031-43,07-003,SOLOLA,SOLOLA,EORM,CASERIO CHURUNELES II ALDEA PUJUJIL II,41963925,VÍCTOR CHUMIL CHIROY,AURA MARINA MENDOZA AJU,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0032-43,07-002,SOLOLA,SOLOLA,EORM,CASERIO EL ENCANTO CANTON PUJUJIL II,50135253,CARLOS RIGOBERTO POS TUY,JUAN YAXÓN TZORÍN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0033-43,07-002,SOLOLA,SOLOLA,EORM,"CASERÍO LA FE, CANTÓN PUJUJIL II",47946822,CARLOS RIGOBERTO POS TUY,CARLOS ROBERTO JULAJUJ ANTONIO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0034-43,07-004,SOLOLA,SOLOLA,EORM,"CASERIO LA UNION, ALDEA SAN JUAN ARGUETA",44490148,VÍCTOR MIGUEL MENCHÚ MENCHÚ,EUSEBIO ANDRÉS PAR LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0035-43,07-004,SOLOLA,SOLOLA,EORM,CASERIO COXOM ALDEA SAN JUAN ARGUETA,57722295,VÍCTOR MIGUEL MENCHÚ MENCHÚ,HEIDY MARICELA TUNAY VÁSQUEZ DE YAXÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0036-43,07-005,SOLOLA,SOLOLA,EORM,"CASERIO LA ILUSION, CANTON CHUIQUEL",32971776,JUSTO SANTIAGO PONCIO PÚ,CARMEN AJCALÓN AJQUICHÍ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0037-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO SAN BUENA VENTURA, ALDEA PIXABAJ",58513869,CARLOS RIGOBERTO POS TUY,KEILA ASENET GARCÍA APÉN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0038-43,07-002,SOLOLA,SOLOLA,EORM,CASERIO SAN JUAN ALDEA PIXABAJ,58783125,CARLOS RIGOBERTO POS TUY,ESTEBAN MENDOZA CHOLOTIO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0039-43,07-002,SOLOLA,SOLOLA,EORM,ALDEA PIXABAJ,57829082,CARLOS RIGOBERTO POS TUY,ISABEL TAUTÍU JULAJUJ DE CHUMIL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0040-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO MARIA TECUN, ALDEA PIXABAJ",40737207,CARLOS RIGOBERTO POS TUY,OLGA MERCEDES CUC MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0041-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO SAN FRANCISCO, ALDEA LOS ENCUENTROS",41863722,CARLOS RIGOBERTO POS TUY,PEDRO BENIGNO CHOLOTÍO PÉREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0042-43,07-004,SOLOLA,SOLOLA,EORM,CASERIO CHIRIJIXIM ALDEA ARGUETA,,VÍCTOR MIGUEL MENCHÚ MENCHÚ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0043-43,07-002,SOLOLA,SOLOLA,EORM,CASERIO EL ADELANTO ALDEA PUJUJIL II,51145264,CARLOS RIGOBERTO POS TUY,ROMEO ANTONIO LINARES URIZAR,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0044-43,07-002,SOLOLA,SOLOLA,EORM,CASERIO EL MIRADOR ALDEA PUJUJIL II,59497443,CARLOS RIGOBERTO POS TUY,JERÓNIMO SALOJ TUY,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0045-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO CHUACORRAL, ALDEA PIXABAJ",37454273,CARLOS RIGOBERTO POS TUY,MARÍA TUY TÚN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0046-43,07-002,SOLOLA,SOLOLA,EORM,CASERIO SACBOCHOL ALDEA LOS ENCUENTROS,45557672,CARLOS RIGOBERTO POS TUY,ROSITA CUC CHOPÉN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0047-43,07-004,SOLOLA,SOLOLA,EORM,"CASERIO LOS YAXON, ALDEA CHAQUIJYA",58260710,VÍCTOR MIGUEL MENCHÚ MENCHÚ,JUAN FEDERICO SAJVÍN TOC,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0048-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO XALAMA, ALDEA PIXABAJ",51106886,CARLOS RIGOBERTO POS TUY,DELIA VICTORIA CHUMIL AJCALÓN DE JULAJUJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0049-43,07-003,SOLOLA,SOLOLA,EORM,CASERIO LOS CHURUNELES I ALDEA PUJUJIL III,31336334,VÍCTOR CHUMIL CHIROY,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0050-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO CHUICACASTE, ALDEA PIXABAJ",51910575,CARLOS RIGOBERTO POS TUY,ALICIA NOHEMÍ SALOJ VÁSQUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0051-43,07-003,SOLOLA,SOLOLA,EORM,CASERIO XIBALBAY ALDEA CHAQUIJYA,55551963,VÍCTOR CHUMIL CHIROY,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0052-43,07-004,SOLOLA,SOLOLA,EORM,ALDEA CHUIQUEL,50625727,VÍCTOR MIGUEL MENCHÚ MENCHÚ,MARIO COSIGUÁ CHUMIL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0053-43,07-004,SOLOLA,SOLOLA,EORM,ALDEA SAN JUAN ARGUETA,,VÍCTOR MIGUEL MENCHÚ MENCHÚ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0054-43,07-004,SOLOLA,SOLOLA,EORM,ALDEA MARÍA TECÚN ALAYO,40412011,VÍCTOR MIGUEL MENCHÚ MENCHÚ,JUANA FELIZA TUMAX CANIZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0055-43,07-002,SOLOLA,SOLOLA,EORM,ALDEA LOS ENCUENTROS,57119661,CARLOS RIGOBERTO POS TUY,ALEJANDRO IBATÉ CUC,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0056-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO PAQUISIS, ALDEA PIXABAJ",48795779,CARLOS RIGOBERTO POS TUY,MARÍA CARMEN CUMATZ CHUMIL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0057-45,07-004,SOLOLA,SOLOLA,IEBC,ALDEA SAN JUAN ARGUETA,43973931,VÍCTOR MIGUEL MENCHÚ MENCHÚ,JUAN ALFONSO ROSALES TAHAY,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0058-45,07-019,SOLOLA,SOLOLA,"LICEO TECNOLOGICO BILINGUE ""CUAUHTEMALLAN DE SOLOLA""","7 CALLE 3-25 ZONA 1, BARRIO SAN ANTONIO",,ESTELA BEN AJCALÓN DE TUY,ROLANDO COY YAQUI,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0059-46,07-019,SOLOLA,SOLOLA,"LICEO TECNOLOGICO BILINGUE ""CUAUHTEMALLAN DE SOLOLA""",7 CALLE 3-25 ZONA 1,77621955,ESTELA BEN AJCALÓN DE TUY,ANTONIO ESTEBAN PÉREZ DIONISIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0060-46,07-019,SOLOLA,SOLOLA,"LICEO TECNOLOGICO BILINGUE ""CUAUTHEMALLAN DE SOLOLA""","7 CALLE 3-25 ZONA 1, BARRIO SAN ANTONIO",77621955,ESTELA BEN AJCALÓN DE TUY,ROLANDO COY YAQUI,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0061-46,07-019,SOLOLA,SOLOLA,"LICEO TECNOLOGICO BILINGUE ""CUAUHTEMALLAN DE SOLOLA""","7 CALLE 3-25 ZONA 1, BARRIO SAN ANTONIO",77621955,ESTELA BEN AJCALÓN DE TUY,ANTONIO ESTEBAN PÉREZ DIONISIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-01-0062-45,07-019,SOLOLA,SOLOLA,INSTITUTO TECNOLOGICO DE LA UNIVERSIDAD DEL VALLE DE GUATEMALA,KM. 137,79310814,ESTELA BEN AJCALÓN DE TUY,PEDRO EZEQUÍAS UJPÁN QUIACAÍN,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SOLOLÁ
07-01-0063-45,07-002,SOLOLA,SOLOLA,INSTITUTO MIXTO DE EDUCACION BASICA POR COOPERATIVA AQ´AB`AL NOJ,"ALDEA PIXABAJ, CASERIO PAQUISIS",48795779,CARLOS RIGOBERTO POS TUY,MARIA CARMEN CUMATZ CHUMIL,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0064-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO VALLE DEL NORTE, ALDEA PUJUJIL II",56101844,CARLOS RIGOBERTO POS TUY,FELIPA SALOJ GÜIT,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0065-43,07-002,SOLOLA,SOLOLA,EORM,"CASERIO VALLE DEL NORTE, ALDEA PUJUJIL II",56101844,CARLOS RIGOBERTO POS TUY,FELIPA SALOJ GÜIT,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0066-45,07-001,SOLOLA,SOLOLA,"INSTITUTO PRIVADO MIXTO DE EDUCACION BASICA ""EDUCACION PARA TODOS""",ALDEA SAN JORGE LA LAGUNA,32265809,BENJAMÍN ELÍAS IXCAMPARIC SOSA,MIGUEL ESQUIT YAL,BASICO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),SOLOLÁ
07-01-0067-42,07-003,SOLOLA,SOLOLA,EODP,CASERÍO CENTRAL Y PROGRESO CANTÓN XAJAXAC,41828929,VÍCTOR CHUMIL CHIROY,JUANA CHIROY BIXCUL DE MELETZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0068-42,07-002,SOLOLA,SOLOLA,EODP,"CASERIO EL PARAISO, LOS ENCUENTROS",57300068,CARLOS RIGOBERTO POS TUY,ROSARIO CUMES MELETZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0069-42,07-003,SOLOLA,SOLOLA,EODP,CASERIO LA NUEVA ESPERANZA CANTON XAJAXAC,42614433,VÍCTOR CHUMIL CHIROY,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0070-42,07-002,SOLOLA,SOLOLA,EODP ANEXA A E.O.R.M,"CASERIO LAS TRAMPAS, ALDEA PUJUJIL III",54403050,CARLOS RIGOBERTO POS TUY,MARTA JULIA CUC POCOP,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0071-42,07-002,SOLOLA,SOLOLA,EODP,"SECTOR II VISTA HERMOSA, ALDEA LOS ENCUENTROS",41705489,CARLOS RIGOBERTO POS TUY,MARCELA TUY BEN,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0072-41,07-002,SOLOLA,SOLOLA,COPB,CASERIO LA ESPERANZA CANTON PUJUJIL II,54414459,CARLOS RIGOBERTO POS TUY,AURA LUCRECIA ACUÑA AGUILAR DE PICH,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0073-41,07-001,SOLOLA,SOLOLA,COPB,"CASERÍO BUENA VISTA, CANTÓN SACSIGUÁN",57741180,BENJAMÍN ELÍAS IXCAMPARIC SOSA,JOSEFA CELESTINA BAQUIN BOCEL DE COJTIN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0074-41,07-002,SOLOLA,SOLOLA,COPB,"SECTOR III, CASERIO LA FE, CANTON PUJUJIL II",49156452,CARLOS RIGOBERTO POS TUY,SANDRA CARMELA PACHECO CHAVAJAY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0075-42,07-004,SOLOLA,SOLOLA,EODP,CASERIO EL ASCENSO,47389758,VÍCTOR MIGUEL MENCHÚ MENCHÚ,DORA VIOLETA GALIANO GALINDO DE LEÓN,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0076-42,07-002,SOLOLA,SOLOLA,EODP,"SECTOR NUEVO AMANECER, ALDEA LOS ENCUENTROS",53202297,CARLOS RIGOBERTO POS TUY,VIRMA MARINA BELLANÓ CHUMIL SALOJ DE TUY,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0077-42,07-003,SOLOLA,SOLOLA,EODP,SECTOR LOS YAXON NEBOYA CASERIO CENTRAL CANTON EL TABLON,52817798,VÍCTOR CHUMIL CHIROY,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0078-43,07-003,SOLOLA,SOLOLA,EORM,CASERIO LA NUEVA ESPERANZA CANTON XAJAXAC,42614433,VÍCTOR CHUMIL CHIROY,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0079-43,07-002,SOLOLA,SOLOLA,EORM,CASERIO LAS TRAMPAS ALDEA PUJUJIL III,54403050,CARLOS RIGOBERTO POS TUY,MARTA JULIA CUC POCOP,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
