CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
02-01-0001-42,02-014,EL PROGRESO,GUASTATOYA,EODP GABRIELA MISTRAL,BARRIO LA DEMOCRACIA,56203495,JAIME RODOLFO CRUZ CASTILLO,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0002-42,02-014,EL PROGRESO,GUASTATOYA,EODP,BARRIO EL GOLFO,79451335,JAIME RODOLFO CRUZ CASTILLO,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0004-43,02-014,EL PROGRESO,GUASTATOYA,EOUM TIPO FEDERACION,BARRIO EL PORVENIR,79451057,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0005-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EOUM,COLONIA NUEVA VIDA,56252333,JAIME RODOLFO CRUZ CASTILLO,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0005-43,02-014,EL PROGRESO,GUASTATOYA,EOUM,COLONIA NUEVA VIDA,79451758,JAIME RODOLFO CRUZ CASTILLO,MYNOR FRANCISCO GARCA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0006-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA EL SUBINAL,57742119,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0007-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA PALO AMONTONADO,,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0008-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA ANSHAGUA,,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0009-42,02-014,EL PROGRESO,GUASTATOYA,EODP SANTA LUCIA,ALDEA SANTA LUCIA,47169748,JAIME RODOLFO CRUZ CASTILLO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0009-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA SANTA LUCIA,51588372,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0010-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA CHILZAPOTE,,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0011-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA SAN RAFAEL,,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0012-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA TIERRA BLANCA,42406215,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0013-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA PATACHE,32247840,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0014-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA LAS MORALES,58357781,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0015-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA CASAS VIEJAS,79451767,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0016-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA SANTA RITA,,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0017-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA EL NARANJO,,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0018-43,02-014,EL PROGRESO,GUASTATOYA,EORM,BARRIO SAN JUAN ALDEA SANTA RITA,,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0019-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA PIEDRA PARADA,,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0020-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA EL OBRAJE,41136694,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0021-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA LA LAGUNETA,,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0022-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA EL CALLEJON,42449339,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0023-43,02-014,EL PROGRESO,GUASTATOYA,EORM,CASERIO EL INFIERNILLO,,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0024-43,,EL PROGRESO,GUASTATOYA,CENTRO EDUCATIVO 'GUAYACAN',GUASTATOYA,79450593,,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0025-44,02-014,EL PROGRESO,GUASTATOYA,EOPA,BARRIO EL PORVENIR,,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),EL PROGRESO
02-01-0026-45,02-014,EL PROGRESO,GUASTATOYA,INEB CON ORIENTACION OCUPACIONAL,BARRIO EL PORVENIR,79451039,JAIME RODOLFO CRUZ CASTILLO,JOSE LUIS MORALES LOPEZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0027-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO TECNICO INDUSTRIAL MIXTO GUASTATOYA,BARRIO EL CALVARIO,79450881,JAIME RODOLFO CRUZ CASTILLO,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO
02-01-0028-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO,BARRIO EL PORVENIR,79451265,JAIME RODOLFO CRUZ CASTILLO,DANIEL LOPEZ SOLIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0029-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EORM,ALDEA PIEDRA PARADA,,JAIME RODOLFO CRUZ CASTILLO,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0030-45,02-014,EL PROGRESO,GUASTATOYA,INEB,BARRIO EL PORVENIR,41173323,JAIME RODOLFO CRUZ CASTILLO,IRIS MARITZA DE LOS ANGELES RAMIREZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0031-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL PORVENIR,,JAIME RODOLFO CRUZ CASTILLO,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0032-45,02-010,EL PROGRESO,GUASTATOYA,INEB DE TELESECUNDARIA,ALDEA SANTA LUCIA,,MIRNA YANETT FERRERA CASTILLO,---,BASICO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0033-43,02-014,EL PROGRESO,GUASTATOYA,EORM,"CASERIO LA PAZ, ALDEA PATACHE",,JAIME RODOLFO CRUZ CASTILLO,---,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0034-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EORM,ALDEA EL OBRAJE,,JAIME RODOLFO CRUZ CASTILLO,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0036-45,02-014,EL PROGRESO,GUASTATOYA,INEB DE TELESECUNDARIA,ALDEA EL OBRAJE,,JAIME RODOLFO CRUZ CASTILLO,---,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0037-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EORM,ALDEA TIERRA BLANCA,,JAIME RODOLFO CRUZ CASTILLO,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0038-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO DE EDUCACION MEDIA POR MADUREZ,"COLONIA NUEVA VIDA, BARRIO EL PORVENIR",7945177,JAIME RODOLFO CRUZ CASTILLO,MARCO AURELIO MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0039-45,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO DE EDUCACION MEDIA POR MADUREZ,"COLONIA NUEVA VIDA , BARRIO EL PORVENIR",79451797,JAIME RODOLFO CRUZ CASTILLO,MARCO AURELIO MAZARIEGOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0040-44,02-001,EL PROGRESO,GUASTATOYA,CENTRO DE EDUCACION EXTRAESCOLAR -PEAC-C,"BARRIO LAS JOYAS, CEMENTERIO VIEJO",48978480,JORGE MARIO CHINCHILLA JACINTO,ZOILA VIOLETA MORALES CASTELLANOS,PRIMARIA DE ADULTOS,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,A DISTANCIA,EL PROGRESO
02-01-0041-44,02-001,EL PROGRESO,GUASTATOYA,CENTRO DE EDUCACION EXTRAESCOLAR -PEAC-,BARRIO LAS JOYAS,48978480,JORGE MARIO CHINCHILLA JACINTO,---,PRIMARIA DE ADULTOS,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),EL PROGRESO
02-01-0042-44,02-021,EL PROGRESO,GUASTATOYA,CENTRO DE EDUCACION EXTRAESCOLAR -PEAC-,"BARRIO LAS JOYAS, CEMENTERIO VIEJO",48978480,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,MARTA ELIDA CARÍAS HERNÁNDEZ,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0043-45,02-004,EL PROGRESO,GUASTATOYA,INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ CAMINO DEL SABER,BARRIO LAS JOYAS,56962830,EDGAR RUDY MORALES GODINEZ,MARIA ELENA LEMUS MURALLES DE AREVALO,BASICO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0044-46,02-004,EL PROGRESO,GUASTATOYA,INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ CAMINO DEL SABER,BARRIO LAS JOYAS,56962830,EDGAR RUDY MORALES GODINEZ,MARIA ELENA LEMUS MURALLES DE AREVALO,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0045-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO DE EDUCACIÓN MEDIA POR MADUREZ,BARRIO EL PORVENIR,56719955,JAIME RODOLFO CRUZ CASTILLO,ENNER DAMASO HERNANDEZ GARRIDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0046-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE APLICACIONES INTEGRADAS GUASTATOYA,BARRIO EL PORVENIR,79450840,JAIME RODOLFO CRUZ CASTILLO,BRENDA VALIENTE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,SABATINO,EL PROGRESO
02-01-0047-45,02-021,EL PROGRESO,GUASTATOYA,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPALIDAD DE GUASTATOYA,ALDEA SANTA RITA,41398634,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,MARVIN YOVANNY RAMOS ORELLANA,BASICO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0048-45,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO DE EDUCACIÓN MEDIA POR MADUREZ,BARRIO EL PORVENIR GUASTATOYA,79451797,JAIME RODOLFO CRUZ CASTILLO,MARCO AURELIO MAZARIEGOS LEMUS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0049-46,02-021,EL PROGRESO,GUASTATOYA,CENTRO MUNICIPAL DE EDUCACIÓN EXTRAESCOLAR -CEEX-,ALDEA SANTA RITA,41398634,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,MARVIN RAMOS ORELLANA,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0050-45,02-014,EL PROGRESO,GUASTATOYA,COORDINACIÓN DEPARTAMENTAL DE TELESECUNDARIA DE EL PROGRESO,BARRIO LAS JOYAS CEMENTERIO VIEJO,79637575,JAIME RODOLFO CRUZ CASTILLO,MYNOR FRANCSICO GARCIA,BASICO,OFICIAL,URBANA,TEMPORAL NOMBRAMIENTO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0051-42,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE APLICACIONES INTEGRADAS GUASTATOYA,BARRIO EL PORVENIR,79450840,JAIME RODOLFO CRUZ CASTILLO,BRENDA AZUCENA VALIENTE ARREAGA,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0052-43,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE APLICACIONES INTEGRADAS GUASTATOYA,BARRIO EL PORVENIR,79450840,JAIME RODOLFO CRUZ CASTILLO,BRENDA AZUCENA VALIENTE ARREAGA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0053-45,02-014,EL PROGRESO,GUASTATOYA,COLEGIO EVANGELICO TORRE FUERTE,"COLONOA HICHOS, BARRIO EL PORVENIR",79451993,JAIME RODOLFO CRUZ CASTILLO,LILIAN IZAGUIRRE,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0054-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO EVANGELICO TORRE FUERTE,"COLONIA HICHOS, BARRIO EL PORVENIR",79451993,JAIME RODOLFO CRUZ CASTILLO,LILIAN IZAGUIRRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0055-45,02-014,EL PROGRESO,GUASTATOYA,COLEGIO HIGA,COLONIA HICHOS,52942795,JAIME RODOLFO CRUZ CASTILLO,ERIKA OLIVA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0056-45,02-014,EL PROGRESO,GUASTATOYA,COLEGIO HIGA,COLONIA HICHOS,42008750,JAIME RODOLFO CRUZ CASTILLO,ERIKA OLIVA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0057-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO HIGA,COLONIA HICHOS,53947190,JAIME RODOLFO CRUZ CASTILLO,ERIKA OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0058-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO HIGA,COLONIA HICHOS,52942479,JAIME RODOLFO CRUZ CASTILLO,ERIKA OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0059-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO HIGA,COLONIA HIGA,52942795,JAIME RODOLFO CRUZ CASTILLO,ERIKA OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0060-45,02-014,EL PROGRESO,GUASTATOYA,COLEGIO EDUCARE,BARRIO EL PORVENIR,77250011,JAIME RODOLFO CRUZ CASTILLO,SINDY KARIA FIGUEROA CRUZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0061-46,02-021,EL PROGRESO,GUASTATOYA,PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA -PRONEA-,BARRIO LAS JOYAS CEMENTERIO VIEJO,79637575,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,MARTA ELIDA CARIAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,EL PROGRESO
02-01-0227-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EORM,ALDEA CASAS VIEJAS,56968754,JAIME RODOLFO CRUZ CASTILLO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0229-42,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO,BARRIO EL PORVENIR,79451265,JAIME RODOLFO CRUZ CASTILLO,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0230-45,,EL PROGRESO,GUASTATOYA,IPMB 'CENTRO EDUCATIVO GUAYACAN',BARRIO EL GOLFO,,,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),EL PROGRESO
02-01-0244-43,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO,BARRIO EL PORVENIR GUASTATOYA,79451991,JAIME RODOLFO CRUZ CASTILLO,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0248-45,02-014,EL PROGRESO,GUASTATOYA,INEB EXPERIMENTAL CON ORIENTACION OCUPACIONAL,BARRIO EL PORVENIR,79450944,JAIME RODOLFO CRUZ CASTILLO,,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0249-45,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO,BARRIO EL PORVENIR,,JAIME RODOLFO CRUZ CASTILLO,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0252-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO,BARRIO EL PORVENIR,79451265,JAIME RODOLFO CRUZ CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0255-45,02-014,EL PROGRESO,GUASTATOYA,IEBC DE ENSEÑANZA PROF. EDGAR ENRIQUE PRADO ALDANA,BARRIO SAN JUAN ALDEA SANTA RITA,79452096,JAIME RODOLFO CRUZ CASTILLO,,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0257-46,02-010,EL PROGRESO,GUASTATOYA,CENTRO EDUCATIVO GUAYACAN,BARRIO EL CALVARIO,79451749,MIRNA YANETT FERRERA CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0412-42,02-014,EL PROGRESO,GUASTATOYA,CEIN -PAIN-,ALDEA SANTA LUCIA,,JAIME RODOLFO CRUZ CASTILLO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0420-42,02-014,EL PROGRESO,GUASTATOYA,COLEGIO CATOLICO PARTICULAR MIXTO PADRE GABRIEL PEÑATE RODRIGUEZ,BARRIO EL CALVARIO,79451749,JAIME RODOLFO CRUZ CASTILLO,SILVIA MARIBEL ORELLANA CARIAS,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0434-43,02-014,EL PROGRESO,GUASTATOYA,COLEGIO CATOLICO PARTICULAR MIXTO PADRE GABRIEL PEÑATE RODRIGUEZ,BARRIO EL CALVARIO,79451749,JAIME RODOLFO CRUZ CASTILLO,SILVIA MARIBEL ORELLANA CARIAS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0478-45,02-014,EL PROGRESO,GUASTATOYA,INEB DE TELESECUNDARIA,ALDEA CASAS VIEJAS,58793491,JAIME RODOLFO CRUZ CASTILLO,,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0479-45,02-014,EL PROGRESO,GUASTATOYA,INEB DE TELESECUNDARIA,ALDEA EL NARANJO,,JAIME RODOLFO CRUZ CASTILLO,,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0483-42,02-014,EL PROGRESO,GUASTATOYA,CEIN -PAIN-,ALDEA SANTA RITA,,JAIME RODOLFO CRUZ CASTILLO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0514-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EORM,ALDEA CHILZAPOTE,,JAIME RODOLFO CRUZ CASTILLO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0515-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EORM,"BARRIO SAN JUAN, ALDEA SANTA RITA",,JAIME RODOLFO CRUZ CASTILLO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0516-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EORM,ALDEA SUBINAL,,JAIME RODOLFO CRUZ CASTILLO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0517-42,02-014,EL PROGRESO,GUASTATOYA,EODP ANEXA A EORM,ALDEA PALO AMONTONADO,,JAIME RODOLFO CRUZ CASTILLO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0551-45,02-014,EL PROGRESO,GUASTATOYA,INEB DE TELESECUNDARIA,ALDEA EL SUBINAL,57742119,JAIME RODOLFO CRUZ CASTILLO,OLGA MARINA CARRERA DE MORALES,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0558-45,02-014,EL PROGRESO,GUASTATOYA,COLEGIO CATOLICO PARTICULAR MIXTO PADRE GABRIEL PEÑATE RODRIGUEZ,BARRIO EL CALVARIO,79451719,JAIME RODOLFO CRUZ CASTILLO,EDELMIRA ORTIZ PEREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0559-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO CATOLICO PARTICULAR MIXTO PADRE GABRIEL PEÑATE RODRIGUEZ,BARRIO EL CALVARIO,79451749,JAIME RODOLFO CRUZ CASTILLO,EDELMIRA ORTIZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
