CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
15-04-0200-45,15-027,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,CASERIO CHISANTIAGO,32917308,MAYRA ELIZABETH REYES REYES DE MORALES,ABELINO PRIMERO CAMAJÁ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0201-45,15-027,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,"CASERIO PATZULUP, ALDEA LOS PAJALES",30028118,MAYRA ELIZABETH REYES REYES DE MORALES,JAIME DINAEL REYES REYES,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0202-45,15-027,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,"CASERIO PATABAL, ALDEA GUATZILEP",51630828,MAYRA ELIZABETH REYES REYES DE MORALES,SALVADOR DE LA CRUZ TISTA,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0204-45,15-027,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,"CASERIO XIBALBA, ALDEA TRES CRUCES",31990839,MAYRA ELIZABETH REYES REYES DE MORALES,VICTOR MANUEL LUIS RUÍZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0205-45,15-027,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,ALDEA EL CEBOLLAL,,MAYRA ELIZABETH REYES REYES DE MORALES,DESIDERIO TAPERIA PRIMERO,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0206-42,15-011,BAJA VERAPAZ,CUBULCO,EODP,"CASERIO CHICHO, ALDEA SUTUN",,SANTOS BALTAZAR CEBALLOS,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0207-42,15-014,BAJA VERAPAZ,CUBULCO,EODP ANEXA A EORM,"CASERÍO PALOQUEJ, ALDEA PATZIJÓN",,JOSE DOMINGO CALO CAMAJA,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0208-42,15-011,BAJA VERAPAZ,CUBULCO,EODP,"CASERIO PACOXOM, ALDEA SANTA ROSA",,SANTOS BALTAZAR CEBALLOS,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0209-43,15-012,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO SACAQUEJ II, ALDEA TRES CRUCES",79400043,JUANA TAPERIA PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0210-42,15-013,BAJA VERAPAZ,CUBULCO,EODP ANEXA A EORM,"CASERÍO PORTEZUELO HONDO, ALDEA EL CEBOLLAL",,ZACARIAS RODRIGUEZ RUIZ,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0211-41,15-012,BAJA VERAPAZ,CUBULCO,COPB,"CASERÍO PAHOJ, ALDEA GUATZILEP",,JUANA TAPERIA PEREZ,----,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0212-45,15-027,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,"CASERIO EL RODEO, ALDEA LAS VEGAS",,MAYRA ELIZABETH REYES REYES DE MORALES,ELSIRA CAHUEC VALEY,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0213-45,15-027,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,ALDEA LOS PAJALES,31112181,MAYRA ELIZABETH REYES REYES DE MORALES,DANIEL IXPATÁ COLOCH,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0214-41,15-012,BAJA VERAPAZ,CUBULCO,COPB,"CASERIO SACAQUEJ II, ALDEA TRES CRUCES",,JUANA TAPERIA PEREZ,---,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0215-45,15-027,BAJA VERAPAZ,CUBULCO,INEB,ALDEA PACHOJOP,32134345,MAYRA ELIZABETH REYES REYES DE MORALES,HERBERT APARICIO CATALÁN PONCE,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0216-45,15-027,BAJA VERAPAZ,CUBULCO,INEB,ALDEA TRES CRUCES,48765468,MAYRA ELIZABETH REYES REYES DE MORALES,ANA EDELMIRA REYES REYES,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0217-43,15-012,BAJA VERAPAZ,CUBULCO,EORM,"CASERÍO PARAXAJ, ALDEA LA LAGUNA",,JUANA TAPERIA PEREZ,MARÍA DEL ROSARIO GONZÁLEZ MORALES DE LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0219-41,15-012,BAJA VERAPAZ,CUBULCO,COPB ANEXA A EORM,"CASERIO EL LLANO, ALDEA SANTA ROSA,",46960543,JUANA TAPERIA PEREZ,ISRAEL GRAVE SIS,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0220-41,15-011,BAJA VERAPAZ,CUBULCO,COPB ANEXA A EORM,"CASERIO EL LAUREL, ALDEA SANTA ROSA",44827238,SANTOS BALTAZAR CEBALLOS,ADALBERTA TELETOR VELÁSQUEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0221-41,15-011,BAJA VERAPAZ,CUBULCO,COPB ANEXA A EORM,"CASERIO EL PEÑASCO, ALDEA PACHOJOP",49913193,SANTOS BALTAZAR CEBALLOS,ISIDRO TOBAR RODRIGUEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0222-41,15-014,BAJA VERAPAZ,CUBULCO,COPB ANEXA A EORM,"CASERIO CHAMPOROX I, ALDEA LA LAGUNA",79400043,JOSE DOMINGO CALO CAMAJA,ERICK MARCELINO BURRERO TECÚ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0223-46,15-027,BAJA VERAPAZ,CUBULCO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA PACHOJOP,50624654,MAYRA ELIZABETH REYES REYES DE MORALES,ELÍAS CAMAJÁ CEBALLOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0224-43,15-014,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO PARAXCHEJ, ALDEA LA LAGUNA",50675261,JOSE DOMINGO CALO CAMAJA,JORGE RENE LOPEZ GARCIA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0225-43,15-014,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO CHINIX, ALDEA LA LAGUNA",46094285,JOSE DOMINGO CALO CAMAJA,MIRNA YANET CALO ORTIZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0226-43,15-014,BAJA VERAPAZ,CUBULCO,EORM,"CASERÍO PAPAYAL, ALDEA PATZIJÓN",46368649,JOSE DOMINGO CALO CAMAJA,ESTELA ISABEL CHUY ALVARADO DE RUIZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0227-43,15-014,BAJA VERAPAZ,CUBULCO,EORM,"CANTÓN TIERRA BLANCA, ALDEA ALIBALABAJ",57457975,JOSE DOMINGO CALO CAMAJA,OSCAR ADAL RODRÍGUEZ HERNÁNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0228-41,15-014,BAJA VERAPAZ,CUBULCO,COPB EORM,"CASERIO CHINIX, ALDEA LA LAGUNA",33051091,JOSE DOMINGO CALO CAMAJA,ROSA ALBERTA RODRIGUEZ RODRIGUEZ DE RODRIGUEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0229-45,15-011,BAJA VERAPAZ,CUBULCO,"COLEGIO PARTICULAR MIXTO ""NUEVO AMANECER""",BARRIO MAGDALENA,79540241,SANTOS BALTAZAR CEBALLOS,ZACARÍAS RODRÍGUEZ RUÍZ,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-04-0230-46,15-027,BAJA VERAPAZ,CUBULCO,"COLEGIO PARTICULAR MIXTO ""NUEVO AMANECER""",BARRIO MAGDALENA,79540241,MAYRA ELIZABETH REYES REYES DE MORALES,ZACARÍAS RODRÍGUEZ RUÍZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-04-0231-46,15-027,BAJA VERAPAZ,CUBULCO,CENTRO EDUCATIVO NUEVA ESPERANZA,BARRIO MAGDALENA,79545457,MAYRA ELIZABETH REYES REYES DE MORALES,TOMAS QUILA SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0232-45,15-012,BAJA VERAPAZ,CUBULCO,CENTRO EDUCATIVO NUEVA ESPERANZA,BARRIO MAGDALENA,40814565,JUANA TAPERIA PEREZ,TOMAS QUILA SANTO,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0233-43,15-013,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO PARAJIUP, ALDEA LOS PAJALES",32885037,ZACARIAS RODRIGUEZ RUIZ,VICTOR GONZALEZ MELCHOR,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0234-41,15-012,BAJA VERAPAZ,CUBULCO,COPB ANEXA A EORM,"CASERIO PATABAL, ALDEA GUATZILEP",79400043,JUANA TAPERIA PEREZ,DOMINGO CAMAJÁ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0235-45,15-027,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,"CASERÍO PATUY, ALDEA LOS PAJALES",56996756,MAYRA ELIZABETH REYES REYES DE MORALES,BONIFACIO LUIS GONZÁLEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0236-45,15-014,BAJA VERAPAZ,CUBULCO,INEB DE TELESECUNDARIA,"CASERÍO PIEDRAS BLANCAS, ALDEA ALIBALABAJ",30070670,JOSE DOMINGO CALO CAMAJA,,BASICO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0237-43,15-011,BAJA VERAPAZ,CUBULCO,EORM,"CANTÓN CHUAJOLÓM, ALDEA PACHOJOP",45420378,SANTOS BALTAZAR CEBALLOS,-,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0238-46,15-011,BAJA VERAPAZ,CUBULCO,COLEGIO PARTICULAR MIXTO NUEVO AMANECER,BARRIO MAGDALENA,79540241,SANTOS BALTAZAR CEBALLOS,ZACARÍAS RODRÍGUEZ RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-04-0239-43,15-014,BAJA VERAPAZ,CUBULCO,EORM,"CANTÓN LOMA BONITA RABINALÁ, ALDEA EL CEBOLLAL",45040217,JOSE DOMINGO CALO CAMAJA,--,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0240-45,15-013,BAJA VERAPAZ,CUBULCO,INSTITUTO PADRE GERARDO LEMUS,CASERÍO EL NARANJO,59683193,ZACARIAS RODRIGUEZ RUIZ,RONY ABIGAIL CHEN CAMÓ,BASICO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0242-43,15-013,BAJA VERAPAZ,CUBULCO,EORM,"CASERÍO XUAXAN, ALDEA LOS PAJALES",45000954,ZACARIAS RODRIGUEZ RUIZ,CLAUDIA GERARDINA VEGA ARÉVALO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0243-43,15-013,BAJA VERAPAZ,CUBULCO,EORM,"CASERÍO PUEBLO VIEJO, ALDEA LOS PAJALES",40363502,ZACARIAS RODRIGUEZ RUIZ,CIRILO CAMÓ RAXCACÓ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0244-43,15-013,BAJA VERAPAZ,CUBULCO,EORM,"CASERÍO GUAYNEP, ALDEA LOS PAJALES",48113632,ZACARIAS RODRIGUEZ RUIZ,BYRON SANTIAGO GONZÁLEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0245-43,15-014,BAJA VERAPAZ,CUBULCO,EORM,"CANTÓN CHWACRUZ, CASERÍO PATIT, ALDEA PATZIJÓN",47894468,JOSE DOMINGO CALO CAMAJA,GILDER ADELSO RUÍZ GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0246-41,15-011,BAJA VERAPAZ,CUBULCO,COPB ANEXA A EORM,"CASERÍO EL CAMPOSANTO, ALDEA SANTA ROSA",30449819,SANTOS BALTAZAR CEBALLOS,MARÍA JIMÓN MATÍAS,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0247-42,15-011,BAJA VERAPAZ,CUBULCO,EODP ANEXA A EORM,"CANTÓN SUTUNCITO, ALDEA SUTÚN",30449819,SANTOS BALTAZAR CEBALLOS,HILDA PATRICIA CAMAJÁ ROSALES DE RODRÍGUEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0248-46,15-024,BAJA VERAPAZ,CUBULCO,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-,CASERÍO CHIRUJ,54887718,VIVIAN VERONICA PRERA NOGUERA,EDY LEONEL VÁSQUEZ LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,BAJA VERAPAZ
15-04-0249-45,15-027,BAJA VERAPAZ,CUBULCO,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA DE TELESECUNDARIA,"CASERÍO CHICRUZ, ALDEA LOS PAJALES",31338625,MAYRA ELIZABETH REYES REYES DE MORALES,JOSÉ SALVADOR ÁVILA RODRÍGUEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0250-45,15-027,BAJA VERAPAZ,CUBULCO,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA DE TELESECUNDARIA,"CASERÍO TURBALÁ, ALDEA PATZIJÓN",50557879,MAYRA ELIZABETH REYES REYES DE MORALES,EDY RENÉ PRIMERO CAMAJÁ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0324-43,15-011,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO EL VOLCANCILLO, ALDEA CANCHEL",,SANTOS BALTAZAR CEBALLOS,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0325-43,15-011,BAJA VERAPAZ,CUBULCO,EORM,ALDEA SANTA ROSA,48184517,SANTOS BALTAZAR CEBALLOS,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0326-43,15-014,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO CHUIPAPOP, ALDEA LA LAGUNA",,JOSE DOMINGO CALO CAMAJA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0327-43,15-014,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO PIEDRAS BLANCAS, ALDEA PATZIJON",,JOSE DOMINGO CALO CAMAJA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0328-43,15-013,BAJA VERAPAZ,CUBULCO,EORM,ALDEA CIMIENTOS CALA,,ZACARIAS RODRIGUEZ RUIZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0336-42,15-011,BAJA VERAPAZ,CUBULCO,EODP ANEXA EORM,ALDEA SUTUN,,SANTOS BALTAZAR CEBALLOS,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0337-42,15-014,BAJA VERAPAZ,CUBULCO,EODP,"CASERIO CHIUL, LA LAGUNA",,JOSE DOMINGO CALO CAMAJA,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0347-43,15-012,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO XIBALBA, ALDEA TRES CRUCES",,JUANA TAPERIA PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0348-43,15-011,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO SANTO DOMINGO, ALDEA CANCHEL",,SANTOS BALTAZAR CEBALLOS,,PRIMARIA,OFICIAL,RURAL,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0349-43,15-014,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO PATIT, ALDEA PATZIJON",,JOSE DOMINGO CALO CAMAJA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0350-43,15-013,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO XEUL, ALDEA PAJALES",,ZACARIAS RODRIGUEZ RUIZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0351-43,15-013,BAJA VERAPAZ,CUBULCO,EORM,CASERIO CHISANTIAGO,51790324,ZACARIAS RODRIGUEZ RUIZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0669-42,,BAJA VERAPAZ,CUBULCO,EODP,CASERIO XUN,,,,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0669-43,15-012,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO XUN, ALDEA LA LAGUNA",,JUANA TAPERIA PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0670-45,15-027,BAJA VERAPAZ,CUBULCO,COLEGIO PARTICULAR MIXTO NUEVO AMANECER,BARRIO MAGDALENA,79540241,MAYRA ELIZABETH REYES REYES DE MORALES,ZACARÍAS RODRÍGUEZ RUIZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0670-46,15-027,BAJA VERAPAZ,CUBULCO,COLEGIO PARTICULAR MIXTO NUEVO AMANECER,BARRIO MAGDALENA,79540241,MAYRA ELIZABETH REYES REYES DE MORALES,ZACARÍAS RODRÍGUEZ RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0673-43,15-014,BAJA VERAPAZ,CUBULCO,EORM,CASERIO EL CHAPOTE,40254019,JOSE DOMINGO CALO CAMAJA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0674-43,15-012,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO CACAHUATAL, ALDEA SANTA ROSA",,JUANA TAPERIA PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0680-43,15-011,BAJA VERAPAZ,CUBULCO,EOUN JUAN DE DIOS DIAZ DUBON,BARRIO MAGDALENA,79540307,SANTOS BALTAZAR CEBALLOS,,PRIMARIA,OFICIAL,URBANA,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0681-43,15-011,BAJA VERAPAZ,CUBULCO,EOUV 'JUAN DE DIOS DIAZ DUBON',BARRIO MAGDALENA,,SANTOS BALTAZAR CEBALLOS,,PRIMARIA,OFICIAL,URBANA,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0695-43,,BAJA VERAPAZ,CUBULCO,EORM,CASERIO CHITAC,,,,PRIMARIA,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0754-44,,BAJA VERAPAZ,CUBULCO,INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA,CUBULCO,,,,PRIMARIA DE ADULTOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,A DISTANCIA,BAJA VERAPAZ
15-04-0754-45,,BAJA VERAPAZ,CUBULCO,IGER,,,,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,BAJA VERAPAZ
15-04-1210-42,15-013,BAJA VERAPAZ,CUBULCO,EODP,"CASERIO EL NARANJO, ALDEA LAS VEGAS",59002851,ZACARIAS RODRIGUEZ RUIZ,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1211-42,15-013,BAJA VERAPAZ,CUBULCO,EODP ANEXA EORM,"CASERIO CHICUXTIN, ALDEA LAS VEGAS",50373133,ZACARIAS RODRIGUEZ RUIZ,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1213-42,15-013,BAJA VERAPAZ,CUBULCO,EODP ANEXA EORM,REASENTAMIENTO COLONIAL EL NARANJO,46795561,ZACARIAS RODRIGUEZ RUIZ,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1214-43,15-011,BAJA VERAPAZ,CUBULCO,EORM,CASERIO LAS VIUDAS,55317341,SANTOS BALTAZAR CEBALLOS,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1215-43,15-012,BAJA VERAPAZ,CUBULCO,EORM,BARRIO SANTIAGO,,JUANA TAPERIA PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1216-43,15-014,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO LA LAGUNA, ALDEA PATZIJON",,JOSE DOMINGO CALO CAMAJA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1217-42,,BAJA VERAPAZ,CUBULCO,CEIN (PAIN),ALDEA TRES CRUCES,,,,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1218-43,15-013,BAJA VERAPAZ,CUBULCO,EORM,CASERIO EL LLANO EL PINO XOLACOY,,ZACARIAS RODRIGUEZ RUIZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1219-43,15-014,BAJA VERAPAZ,CUBULCO,EORM,"CASERIO PAMISCALCHE,ALDEA LA LAGUNA",33213391,JOSE DOMINGO CALO CAMAJA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1220-43,15-013,BAJA VERAPAZ,CUBULCO,EORM,CASERIO XINACATI II,,ZACARIAS RODRIGUEZ RUIZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1221-43,15-013,BAJA VERAPAZ,CUBULCO,EORM,CASERIO PORTEZUELO HONDO ALDEA EL CEBOLLAL,45361315,ZACARIAS RODRIGUEZ RUIZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
